latitude,longitude,altitude,geometry,@id,landuse,name,type,@geometry,imagery_used,created_by,highway,name:fr,wikidata,wikipedia,amenity,religion,operator,resource,substance,name:kn,material,abandoned:landuse,disused,barrier,source,note,loc_name:hi,man_made,addr:housenumber,alt_name,operator:type,natural,hazard,disused:landuse,abandoned:man_made,boundary,contamination,description,informal,old_name
13.3281196,77.37465,,Point,way/412912334,landfill,Terra Firma Landfill,,center,,,,,,,,,Terra Firma Biotechnologies Ltd,,,,,,,,,,,,,,,,,,,,,,,
13.3205858,77.3735895,,Point,way/412912335,landfill,Terra Firma Landfill,,center,,,,,,,,,Terra Firma Biotechnologies Ltd,,,,,,,,,,,,,,,,,,,,,,,
13.3258033,77.3729546,,Point,way/412912336,landfill,Terra Firma Landfill,,center,,,,,,,,,Terra Firma Biotechnologies Ltd,,,,,,,,,,,,,,,,,,,,,,,
12.8355457,77.6270315,,Point,way/412929395,landfill,Bingipura Quarry Pit Landfill,,center,,,,,,,,,,,,,,,,,,Closed for exceeding capacity,,,,,,,,,,,,,,
12.8534839,77.6452532,,Point,way/412929446,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8253133,77.5899893,,Point,way/412940000,landfill,Lakshmipura Quarry Pit Landfill,,center,,,,,,,,,,,,,,,,,,"Illegal waste dumping site, now closed",,,,,,,,,,,,,,
28.7409183,77.1575007,,Point,way/414943488,landfill,Bhalswa Landfill Area,,center,,,,,,,,,,,,,,,,,,,खत्ता,,,,,,,,,,,,,
30.2639809,75.1741239,,Point,way/417861062,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.2639873,75.1748346,,Point,way/417861063,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.2644303,75.1753805,,Point,way/417861065,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.2644043,75.1735123,,Point,way/417861066,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.5592382,76.5687807,,Point,way/428212405,landfill,,,center,,,,,,,,,,,coal,,,,,,,,,coal_pile,,,,,,,,,,,,
30.5603582,76.5688339,,Point,way/428212409,landfill,,,center,,,,,,,,,,,coal,,,,,,,,,coal_pile,,,,,,,,,,,,
30.560925,76.56884,,Point,way/428212411,landfill,,,center,,,,,,,,,,,coal,,,,,,,,,coal_pile,,,,,,,,,,,,
30.5598071,76.5688185,,Point,way/428212412,landfill,,,center,,,,,,,,,,,coal,,,,,,,,,coal_pile,,,,,,,,,,,,
12.9559476,80.0433708,,Point,way/428432226,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.3306581,76.9411108,,Point,way/429602346,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.1815149,74.0150086,,Point,way/430953007,landfill,,,center,,,,,,,,,,,,,coal,,,,,,,,,,,,,,,,,,,
29.1883028,74.0152196,,Point,way/430953008,landfill,,,center,,,,,,,,,,,,,coal,,,,,,,,,,,,,,,,,,,
29.1884157,74.0160843,,Point,way/430953010,landfill,,,center,,,,,,,,,,,,,coal,,,,,,,,,,,,,,,,,,,
29.1817445,74.015852,,Point,way/430953011,landfill,,,center,,,,,,,,,,,,,coal,,,,,,,,,,,,,,,,,,,
27.844042,73.2015212,,Point,way/430973830,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.84385,73.2018372,,Point,way/430973832,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.6229908,77.0391922,,Point,way/430995984,landfill,,,center,,,,,,,,,,,,,coal,,,,,,,,,,,,,,,,,,,
24.6234497,77.0402449,,Point,way/430995985,landfill,,,center,,,,,,,,,,,,,coal,,,,,,,,,,,,,,,,,,,
24.6229316,77.0396072,,Point,way/430995988,landfill,,,center,,,,,,,,,,,,,coal,,,,,,,,,,,,,,,,,,,
24.6233852,77.0406578,,Point,way/430995990,landfill,,,center,,,,,,,,,,,,,coal,,,,,,,,,,,,,,,,,,,
22.2783622,73.1668418,,Point,way/431733613,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2633554,73.1664469,,Point,way/431740230,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.6312282,76.1465937,,Point,way/432978437,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.647918,76.1412577,,Point,way/433009390,landfill,,,center,,,,,,,,,,,,,,,,,,,,,XVII/,,,,,,,,,,,
10.6334794,76.160561,,Point,way/433069186,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.6347208,76.1609377,,Point,way/433069190,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.6364641,76.1600065,,Point,way/433069721,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.6372923,76.1616487,,Point,way/433070418,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.6503319,76.1416591,,Point,way/433111285,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.6500814,76.1415759,,Point,way/433111419,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.6483829,76.1397103,,Point,way/433344623,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.6482389,76.1404643,,Point,way/433344625,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.6532224,76.141372,,Point,way/433346302,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.6530527,76.1419327,,Point,way/433346303,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5506168,80.3337556,,Point,way/435915072,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0514183,75.8434707,,Point,way/439885780,landfill,,,center,,,,,,,,,,,coal,,,,,,,,,,,,,,,,,,,,,
21.0523088,75.8470595,,Point,way/439885801,landfill,,,center,,,,,,,,,,,coal,,,,,,,,,,,,,,,,,,,,,
21.0507762,75.8445074,,Point,way/439885809,landfill,,,center,,,,,,,,,,,coal,,,,,,,,,,,,,,,,,,,,,
8.3430289,77.860091,,Point,way/441770011,landfill,Tisaiyanvillai Garbage yard,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.3112199,76.3075325,,Point,way/442154694,landfill,Jind city landfill,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.571358,82.5903358,,Point,way/444863283,landfill,NTPC Ash Ground,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.1752545,81.4071835,,Point,way/447454130,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.2988656,77.4353393,,Point,way/449518186,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.3442347,78.0774259,,Point,way/449520155,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.8925572,75.3987193,,Point,way/452853983,landfill,Naregaon Municipal Dumping Ground,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.8865113,75.3986288,,Point,way/452853987,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.1930651,81.4109665,,Point,way/453982651,landfill,Slag Dumping,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.7880594,77.840363,,Point,way/456753342,landfill,Ash Dumps,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.7737604,77.8263002,,Point,way/456753343,landfill,Ash Dumps,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.6431418,77.2550299,,Point,way/464283150,landfill,Rajghat Thermal Power Station Flyash Dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0203619,79.7260491,,Point,way/465659545,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.931929,79.7688951,,Point,way/467159971,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5826869,77.6222733,,Point,way/478811346,landfill,Flyash Dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.272431,76.649838,,Point,way/479665069,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.2693945,76.6550821,,Point,way/479665070,landfill,Landfill Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.2575646,82.9946188,,Point,way/481474404,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.1564487,72.7998766,,Point,way/482144627,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.6969083,79.2039104,,Point,way/485514295,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.3418397,79.9321506,,Point,way/487398482,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.3420177,79.9279926,,Point,way/487398485,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.3362954,79.9197805,,Point,way/487398486,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.9165123,86.785808,,Point,way/489404277,landfill,Unofficial garbage dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.3395163,79.382611,,Point,way/492721403,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.4464163,80.2296191,,Point,way/506689493,landfill,Municipal Landfill,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.4490866,80.2337068,,Point,way/506689494,landfill,Municipal Landfill,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8446296,80.061211,,Point,way/527502793,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.1473701,72.8170315,,Point,way/533717900,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.2154576,75.1812963,,Point,way/549860043,landfill,Bein Uphill,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0050429,76.5298552,,Point,way/551052319,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.381021,79.8274245,,Point,way/551244988,landfill,,,center,,,,,,,,,,,coal,,,,,,,,,,,,,,,,,,,,,
18.3806131,79.8274333,,Point,way/551244989,landfill,,,center,,,,,,,,,,,coal,,,,,,,,,,,,,,,,,,,,,
18.2902282,79.9765568,,Point,way/551245021,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.3498816,76.7742714,,Point,way/551667817,landfill,Ottupatrai Dumping Ground,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.9618423,77.6610903,,Point,way/553065502,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.9175774,74.5291686,,Point,way/555353889,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.8605387,80.8500481,,Point,way/566340954,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.2167519,76.3148385,,Point,way/596505749,landfill,Municipal Landfill,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.5118666,77.2837331,,Point,way/608169272,landfill,Okhla Landfill,,center,,,,,Q28169805,en:Okhla landfill,,,,,,,,,,,,,,,,,,,,,,,,,,
12.9817189,79.9311149,,Point,way/608623096,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.7379835,76.322706,,Point,way/620052248,landfill,Free land,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.5798437,76.194996,,Point,way/625734688,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.1812121,72.9534273,,Point,way/627628781,landfill,Dumping Ground,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.098076,82.2877263,,Point,way/649092824,landfill,Flyash Pond,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8266393,78.0807781,,Point,way/657801519,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5256899,75.9873247,,Point,way/657874756,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5129624,75.9862517,,Point,way/657874758,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8692355,73.3724498,,Point,way/659856600,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.3238731,81.058073,,Point,way/665910825,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.4810647,80.9949553,,Point,way/668132054,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.5844006,81.0285151,,Point,way/668132073,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.057315,75.7984436,,Point,way/673127925,landfill,Khetri Mine Tailing Resrvoir,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6884231,82.9905298,,Point,way/680557880,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.1237467,74.786194,,Point,way/693099677,landfill,Municipal Landfill,,center,,,,,,,,,,,,,,,,,,,,,,Achan Garbage Dumping ground,,,,,,,,,,
14.3448704,80.1519584,,Point,way/703209421,landfill,Flyash Pond,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.3585698,80.1589107,,Point,way/703209422,landfill,Flyash Pond,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3758025,79.8570255,,Point,way/705075858,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.8231235,83.2064668,,Point,way/733463621,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.8229846,83.2059248,,Point,way/733463628,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3264364,76.201243,,Point,way/743547329,landfill,ozhy paramb,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.8573564,85.1300686,,Point,way/746273428,landfill,Tailings Dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.7968014,85.8107972,,Point,way/746288615,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4920417,76.9240179,,Point,way/762182998,landfill,plot,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5398635,76.9071781,,Point,way/762831103,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5395678,76.9071941,,Point,way/762831211,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5395976,76.9082926,,Point,way/762831458,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.539011,76.909045,,Point,way/762835061,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3437255,77.0380932,,Point,way/762835755,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.539113,76.9095332,,Point,way/762836342,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.568218,77.0248538,,Point,way/762841155,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5154177,76.9360592,,Point,way/763017455,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5152191,76.9365313,,Point,way/763017749,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5142567,76.9314607,,Point,way/763034993,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5142026,76.9317002,,Point,way/763035740,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.515767,76.9301794,,Point,way/763036861,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5183284,76.9311498,,Point,way/763040970,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.2315691,74.1273707,,Point,way/782840224,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0305589,76.4203132,,Point,way/799035283,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.9139957,76.6899272,,Point,way/799067974,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0059811,76.4550429,,Point,way/799404112,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0069845,76.4528731,,Point,way/799404115,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.9736968,76.4542049,,Point,way/799767518,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.9552487,76.4675825,,Point,way/799775871,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.5615593,76.681806,,Point,way/799792256,landfill,Cemetery,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0222164,76.4178984,,Point,way/799859604,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0080114,76.4094292,,Point,way/799859605,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0143329,76.4760185,,Point,way/800038899,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.2036015,75.8167079,,Point,way/800282264,landfill,Njeliyanparambu Garbage Dump,,center,,,,,,,waste_transfer_station,,Kozhikode Muncipal Corporation,,,,,,,,,,,,,,government,,,,,,,,,
9.9351192,76.4021908,,Point,way/800467624,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4163617,75.9368826,,Point,way/800644883,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.5835689,76.1949762,,Point,way/801786422,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.4681189,76.5395833,,Point,way/801847407,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.5128452,75.0946626,,Point,way/803206963,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.5923254,75.0807466,,Point,way/803219907,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0228089,76.4607545,,Point,way/803230424,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.002392,76.4094339,,Point,way/803529233,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.3010218,75.8057226,,Point,way/803572210,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.3001315,75.8043034,,Point,way/803572212,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.055999,76.4373554,,Point,way/803772573,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0501137,76.460122,,Point,way/803786184,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0096353,76.3755903,,Point,way/804807145,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.911862,88.1753892,,Point,way/808601918,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.3412028,80.6091779,,Point,way/809115034,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.343493,80.6112132,,Point,way/809120765,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.343209,80.6111352,,Point,way/809120766,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5666061,77.1019988,,Point,way/817765439,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1019131,78.1558799,,Point,way/821735579,landfill,Ash Dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.1809852,79.4139443,,Point,way/821886137,landfill,Flyash Dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0768674,79.0403438,,Point,way/822829412,landfill,,,center,,,,,,,,,,,,,,,,,Maxar,,,,,,,,,,,,,,,
20.0948183,79.0277641,,Point,way/822829416,landfill,,,center,,,,,,,,,,,,,,,,,Maxar,,,,,,,,,,,,,,,
23.6629335,86.4360229,,Point,way/825700066,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.7664288,87.8893925,,Point,way/827433583,landfill,Ash pond,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.6862699,87.9075015,,Point,way/827433584,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.69825,87.9070723,,Point,way/827433585,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7290251,83.4694433,,Point,way/827775044,landfill,Flyash Dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7686667,83.45806,,Point,way/827775045,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.8769915,83.5366327,,Point,way/827775050,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.126454,83.456397,,Point,way/827775062,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.9709689,73.9033663,,Point,way/828232464,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5750727,80.3174829,,Point,way/828916749,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6898979,78.1937339,,Point,way/836383038,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.2031105,69.7393441,,Point,way/839105247,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.4172715,80.1085871,,Point,way/840726361,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.6092982,76.9242686,,Point,way/840942522,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.4597639,78.3732355,,Point,way/846897833,landfill,,,center,,,,,,,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,
17.5129804,78.3984502,,Point,way/847483976,landfill,Pragathi Nagar Dumpyard,,center,,,,,,,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,
13.2277062,77.2552366,,Point,way/852910478,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0046995,76.0135468,,Point,way/892185545,landfill,FIELD,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0040808,76.0135897,,Point,way/892185758,landfill,FIELD,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2778966,76.6651354,,Point,way/900449701,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2767066,76.6666614,,Point,way/900449717,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2751342,76.6650949,,Point,way/900462326,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2778002,76.6692197,,Point,way/900462336,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2799316,76.6680657,,Point,way/900462342,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.274285,76.6665431,,Point,way/900462345,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2809474,76.662849,,Point,way/900462351,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2720337,76.666624,,Point,way/900469227,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2706296,76.6642921,,Point,way/900469233,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2570021,76.6525082,,Point,way/900478686,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2557356,76.6478296,,Point,way/900478687,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2551016,76.6458336,,Point,way/900478695,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2582151,76.6582576,,Point,way/900478701,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.255057,76.6517783,,Point,way/900478715,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2572327,76.6487314,,Point,way/900478718,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2786826,76.6606594,,Point,way/900483131,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2850999,76.651766,,Point,way/900484733,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7029656,83.5582218,,Point,way/901739178,landfill,,,center,,,,,,,,,,,,,,,yes,,MaxarPremium,,,,,,,,,,,,,,,
21.7069878,83.5604426,,Point,way/901739179,landfill,,,center,,,,,,,,,,,,,,,,,MaxarPremium,,,,,,,,,,,,,,,
21.6776689,83.5520848,,Point,way/901739180,landfill,,,center,,,,,,,,,,,,,,,yes,,MaxarPremium,,,,,,,,,,,,,,,
21.6825888,83.5504461,,Point,way/901739181,landfill,,,center,,,,,,,,,,,,,,,yes,,MaxarPremium,,,,,,,,,,,,,,,
21.6831523,83.5532356,,Point,way/901739182,landfill,,,center,,,,,,,,,,,,,,,,,MaxarPremium,,,,,,,,,,,,,,,
21.6944005,83.5525871,,Point,way/901787438,landfill,,,center,,,,,,,,,,,,,,,yes,,MaxarPremium,,,,,,,,,,,,,,,
21.6890071,83.5515484,,Point,way/901787439,landfill,,,center,,,,,,,,,,,,,,,yes,,MaxarPremium,,,,,,,,,,,,,,,
21.6735767,83.5513218,,Point,way/902079843,landfill,,,center,,,,,,,,,,,,,,,yes,,MaxarPremium,,,,,,,,,,,,,,,
8.7633545,77.6792192,,Point,way/906496376,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9220429,70.3542633,,Point,way/910694971,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9236062,70.3537873,,Point,way/910694972,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.7569267,76.7402738,,Point,way/920244696,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.560466,76.5148383,,Point,way/922586349,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.5579629,76.5157337,,Point,way/922586350,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.5558071,76.5151811,,Point,way/922586351,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.4421648,76.4459761,,Point,way/922691104,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.4697076,76.343362,,Point,way/922790080,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.4654593,76.3341294,,Point,way/922790085,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.2225087,83.0219113,,Point,way/942424637,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.2185223,83.0255538,,Point,way/942424638,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.219971,83.0300921,,Point,way/942424639,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
